
//1
Position	Likelihood	Alpha
37891155.0078	3.724748e-01	2.075851e-04
37991129.4062	2.351643e-02	2.321720e-02
38091103.8047	2.571373e-03	7.229267e-02
38191078.2031	3.234475e-01	2.223090e-03
38291052.6016	1.288487e-01	3.889104e-03
38391027.0000	1.367849e+00	1.077904e-03
38491001.3984	2.351648e-02	5.096458e-02
38590975.7969	2.070728e-01	3.314703e-03
38690950.1953	5.763005e-02	9.965704e-02
38790924.5938	1.643542e+00	2.221609e-03
38890898.9922	5.060914e-03	3.381547e-02
38990873.3906	0.000000e+00	1.176471e-01
39090847.7891	1.745956e+00	1.327921e-03
39190822.1875	2.193694e-01	2.280038e-03
39290796.5859	3.706096e+00	2.016924e-04
39390770.9844	1.656649e-03	1.025605e-02
39490745.3828	0.000000e+00	9.230773e-01
39590719.7812	1.254250e+00	6.628694e-03
39690694.1797	2.682667e-01	2.808556e-03
39790668.5781	2.545450e-01	2.970771e-03
39890642.9766	2.336733e-03	1.535752e-02
39990617.3750	4.678050e-01	2.940569e-04
40090591.7734	9.899429e-01	5.305896e-04
40190566.1719	2.564654e-03	2.117143e-02
40290540.5703	8.066580e+00	2.345540e-04
40390514.9688	9.513908e-02	1.284360e-02
40490489.3672	2.568137e-03	2.179412e-02
40590463.7656	2.697519e+01	2.504402e-05
40690438.1641	4.330086e-01	3.969251e-03
40790412.5625	4.540978e-03	7.370240e-03
40890386.9609	7.263421e-02	2.120674e-03
40990361.3594	0.000000e+00	9.302329e-02
41090335.7578	3.658076e-03	2.221737e-03
41190310.1562	1.495787e-01	6.319306e-03
41290284.5547	1.409623e-01	3.696109e-02
41390258.9531	2.326228e-02	1.200890e-02
41490233.3516	0.000000e+00	1.237113e-01
41590207.7500	5.094043e-01	2.283513e-03
41690182.1484	0.000000e+00	3.000000e-01
41790156.5469	2.018577e-01	9.505766e-04
41890130.9453	5.657983e-01	1.385555e-03
41990105.3438	1.876299e-01	2.589986e-02
42090079.7422	2.899165e+00	1.938392e-04
42190054.1406	0.000000e+00	2.608696e-01
42290028.5391	0.000000e+00	1.463415e-01
42390002.9375	3.558874e-01	2.203596e-03
42489977.3359	2.081236e-01	1.774248e-03
42589951.7344	5.476483e-02	1.602107e-03
42689926.1328	4.655187e-02	1.403416e-02
42789900.5312	9.949089e+00	1.350719e-05
42889874.9297	2.351649e-02	5.970137e-02
42989849.3281	1.265074e-02	1.733036e-02
43089823.7266	2.351649e-02	6.331964e-02
43189798.1250	1.060244e+00	3.013844e-03
43289772.5234	4.611989e-02	6.779339e-03
43389746.9219	0.000000e+00	7.947021e-02
43489721.3203	2.662913e+01	3.161887e-05
43589695.7188	0.000000e+00	1.764706e-01
43689670.1172	2.568137e-03	1.785542e-02
43789644.5156	1.263515e-02	1.227567e-01
43889618.9141	2.569379e-03	1.723256e-02
43989593.3125	4.785904e+00	1.834851e-04
44089567.7109	1.704648e-03	3.139830e-03
44189542.1094	3.294693e-01	2.311993e-03
44289516.5078	1.263606e-02	5.044798e-03
44389490.9062	0.000000e+00	6.936417e-02
44489465.3047	0.000000e+00	1.463415e-01
44589439.7031	0.000000e+00	7.017546e-02
44689414.1016	5.763005e-02	2.117712e-01
44789388.5000	3.231270e-01	1.530463e-03
44889362.8984	0.000000e+00	2.068966e-01
44989337.2969	4.571284e-01	2.926293e-03
45089311.6953	3.016414e-01	1.725555e-03
45189286.0938	9.168878e-01	9.884694e-04
45289260.4922	1.287739e-02	6.487051e-02
45389234.8906	0.000000e+00	3.260870e-02
45489209.2891	1.114128e+02	2.789466e-05
45589183.6875	6.089166e-02	1.161590e-02
45689158.0859	3.802490e+01	2.923178e-05
45789132.4844	7.763472e+00	3.859851e-04
45889106.8828	0.000000e+00	1.090909e+00
45989081.2812	0.000000e+00	1.518988e-01
46089055.6797	1.768220e+00	4.760728e-04
46189030.0781	4.156627e-02	3.536889e-03
46289004.4766	4.761442e+01	1.836068e-05
46388978.8750	2.452764e+02	2.022842e-05
46488953.2734	2.326428e+00	7.160529e-06
46588927.6719	7.827164e-01	2.053681e-03
46688902.0703	4.550755e-01	5.448491e-04
46788876.4688	5.755757e-02	8.386977e-03
46888850.8672	4.843580e-02	7.988354e-03
46988825.2656	2.132223e-01	9.344243e-03
47088799.6641	1.901005e-01	1.641284e-03
47188774.0625	2.568177e-03	3.571083e-02
47288748.4609	5.692129e-01	3.472939e-03
47388722.8594	6.757764e-02	1.617960e-03
47488697.2578	3.524436e+01	3.222402e-05
47588671.6562	2.182190e+01	1.597653e-05
47688646.0547	8.787561e+00	7.119346e-06
47788620.4531	5.365287e-01	2.806720e-03
47888594.8516	1.275101e+02	7.324957e-06
47988569.2500	1.072729e+01	1.594250e-05
48088543.6484	2.352358e-02	9.673831e-03
48188518.0469	5.024134e+01	3.208616e-05
48288492.4453	1.485907e-02	3.882327e-03
48388466.8438	1.463516e-01	3.317635e-02
48488441.2422	1.522589e-01	1.926369e-02
48588415.6406	5.104024e-01	1.316469e-02
48688390.0391	9.494048e-02	5.538758e-03
48788364.4375	1.970855e+00	7.516506e-04
48888338.8359	6.377805e-01	8.661518e-04
48988313.2344	2.447952e-03	9.879999e-01
49088287.6328	2.899314e-01	7.390173e-04
49188262.0312	1.040772e+00	2.424081e-02
49288236.4297	4.263450e-01	1.234012e-02
49388210.8281	0.000000e+00	2.357564e-02
49488185.2266	0.000000e+00	1.110084e-02
49588159.6250	8.316445e-02	3.461741e-02
49688134.0234	5.763005e-02	2.823616e-01
49788108.4219	8.676613e+00	3.152681e-05
49888082.8203	2.658951e+01	7.320870e-05
49988057.2188	5.331818e+00	1.462381e-04
50088031.6172	2.456604e+00	1.803666e-03
50188006.0156	1.037137e+00	1.200518e-03
50287980.4141	2.351649e-02	2.089548e+02
50387954.8125	1.614481e-01	2.170944e-03
50487929.2109	0.000000e+00	1.600001e-02
50587903.6094	2.355726e-01	2.128730e-03
50687878.0078	5.736567e-02	2.144519e-02
50787852.4062	1.067929e+00	4.215478e-02
50887826.8047	9.247846e-02	4.470434e-03
50987801.2031	0.000000e+00	1.793722e-02
51087775.6016	0.000000e+00	2.926830e-01
51187750.0000	0.000000e+00	3.000000e+00
51287724.3984	2.017238e-01	3.506846e-03
51387698.7969	1.204715e+00	6.819271e-04
51487673.1953	0.000000e+00	8.000002e-02
51587647.5938	2.357294e-02	1.207831e-02
51687621.9922	2.384587e-02	1.464993e-02
51787596.3906	5.244323e+01	2.610683e-05
51887570.7891	3.783854e-02	6.704291e-03
51987545.1875	2.377223e-02	7.083213e-03
52087519.5859	1.254848e+00	1.898300e-03
52187493.9844	0.000000e+00	2.898551e-02
52287468.3828	4.180576e-01	6.875212e-02
52387442.7812	1.009657e+00	6.941852e-04
52487417.1797	4.319865e-01	3.397639e-03
52587391.5781	2.492939e+00	6.219418e-04
52687365.9766	0.000000e+00	3.478262e-02
52787340.3750	0.000000e+00	6.000002e-01
52887314.7734	8.849314e-01	1.004498e-03
52987289.1719	0.000000e+00	7.228916e-02
53087263.5703	0.000000e+00	5.000000e-01
53187237.9688	1.184108e-01	6.499045e-03
53287212.3672	0.000000e+00	6.349208e-02
53387186.7656	1.803859e-01	2.584132e-03
53487161.1641	2.713424e+00	2.862967e-04
53587135.5625	2.553773e+01	7.435275e-05
53687109.9609	4.148324e-02	2.847034e-04
53787084.3594	9.854332e+01	2.422516e-05
53887058.7578	6.482818e-02	5.643949e-03
53987033.1562	7.245623e-03	2.487076e-03
54087007.5547	1.575895e-01	7.859523e-04
54186981.9531	4.340156e-01	6.923483e-03
54286956.3516	6.571131e-01	1.306825e-03
54386930.7500	4.957589e-02	1.486735e-03
54486905.1484	1.064366e+00	1.873546e-02
54586879.5469	3.791295e-01	4.842149e-03
54686853.9453	0.000000e+00	7.947023e-02
54786828.3438	0.000000e+00	4.460967e-02
54886802.7422	4.200513e-03	3.213768e-03
54986777.1406	1.142385e-01	1.993193e-03
55086751.5391	2.351649e-02	7.205337e-02
55186725.9375	2.583566e-03	1.989262e-02
55286700.3359	1.453592e+00	2.203082e-03
55386674.7344	2.773418e-01	5.769570e-03
55486649.1328	7.949976e-02	8.564422e-03
55586623.5312	0.000000e+00	3.418804e-02
55686597.9297	6.067702e-02	1.953616e-02
55786572.3281	7.939714e-01	1.316567e-02
55886546.7266	1.691948e-02	6.860561e-03
55986521.1250	6.766765e-01	6.207420e-03
56086495.5234	3.619259e-03	2.521190e-02
56186469.9219	4.635089e-01	9.216399e-03
56286444.3203	2.393631e-02	1.159786e-02
56386418.7188	1.889604e-02	1.129485e-02
56486393.1172	5.168229e-02	1.266866e-03
56586367.5156	0.000000e+00	4.958678e-02
56686341.9141	3.054240e-03	1.702613e-02
56786316.3125	1.263516e-02	3.347911e-02
56886290.7109	1.263509e-02	2.496747e-02
56986265.1094	7.768732e-01	5.264458e-03
57086239.5078	1.516072e+01	3.501643e-05
57186213.9062	4.131838e-01	7.762337e-03
57286188.3047	5.025322e+01	1.931628e-05
57386162.7031	2.395989e-02	2.702415e-03
57486137.1016	1.520955e+02	4.198696e-06
57586111.5000	8.387372e+01	7.007858e-06
57686085.8984	2.037223e+00	1.027140e-03
57786060.2969	1.840561e+01	3.309141e-05
57886034.6953	1.263149e-02	3.425770e-02
57986009.0938	2.331766e-02	3.798130e-03
58085983.4922	1.066593e+00	3.116402e-04
58185957.8906	5.409814e-01	1.538190e-03
58285932.2891	7.736774e-01	2.107874e-04
58385906.6875	3.469225e+00	3.739091e-04
58485881.0859	1.772855e+01	2.865247e-05
58585855.4844	1.915114e-01	6.503579e-03
58685829.8828	1.114702e+00	8.865849e-04
58785804.2812	5.750629e-02	1.065515e-02
58885778.6797	9.122567e+00	4.837825e-05
58985753.0781	7.691132e+01	9.992048e-06
59085727.4766	5.763048e-02	2.066061e-02
59185701.8750	9.696739e-01	8.521919e-04
59285676.2734	1.312171e+00	9.274694e-04
59385650.6719	2.351648e-02	1.582991e-02
59485625.0703	2.121106e+00	1.246841e-04
59585599.4688	3.175419e+00	1.866512e-04
59685573.8672	7.195579e+00	8.884248e-05
59785548.2656	2.351647e-02	2.517527e-02
59885522.6641	5.763004e-02	1.184734e-02
59985497.0625	5.647744e+00	6.319585e-04
60085471.4609	1.622964e+00	1.561030e-03
60185445.8594	6.785805e-01	2.900800e-03
60285420.2578	9.710238e-02	4.672521e-03
60385394.6562	5.784882e-02	1.836933e-02
60485369.0547	2.568138e-03	3.528571e-02
60585343.4531	5.645336e-02	3.332833e-03
60685317.8516	7.441551e-02	3.699980e-03
60785292.2500	9.715143e-02	2.584353e-02
60885266.6484	2.568138e-03	3.571084e-02
60985241.0469	3.158563e-01	3.661026e-04
61085215.4453	2.348264e-02	9.718827e-03
61185189.8438	1.243480e+01	2.963457e-04
61285164.2422	1.378300e+00	7.465238e-04
61385138.6406	1.739549e-03	1.042182e-02
61485113.0391	2.448067e+01	6.638380e-05
61585087.4375	5.780097e-01	3.364358e-03
61685061.8359	0.000000e+00	3.870969e-01
61785036.2344	8.458189e-03	6.224650e-02
61885010.6328	2.568137e-03	5.927999e-01
61984985.0312	7.674062e-03	1.043401e-02
62084959.4297	0.000000e+00	3.428572e-01
62184933.8281	0.000000e+00	1.739131e-01
62284908.2266	0.000000e+00	4.615385e-02
62384882.6250	8.394827e-01	2.733064e-03
62484857.0234	3.976715e+00	4.574761e-04
62584831.4219	3.088620e+01	2.959447e-05
62684805.8203	0.000000e+00	7.142858e-02
62784780.2188	1.167649e-01	6.635766e-03
62884754.6172	1.968568e-02	6.676670e-04
62984729.0156	1.308557e-01	2.013148e-02
63084703.4141	3.240592e-03	1.777378e-02
63184677.8125	2.568138e-03	4.940000e-01
63284652.2109	0.000000e+00	2.857144e-02
63384626.6094	2.351645e-02	1.187243e-02
63484601.0078	0.000000e+00	2.843602e-02
63584575.4062	5.656134e-01	1.492638e-03
63684549.8047	2.775241e-01	2.663464e-03
63784524.2031	5.848524e-01	2.016868e-02
63884498.6016	1.958979e-01	1.676047e-03
63984473.0000	4.245251e-02	7.335704e-04
64084447.3984	2.773912e-02	1.513645e-02
64184421.7969	2.566284e-03	3.849350e-02
64284396.1953	7.297352e-01	2.676869e-04
64384370.5938	0.000000e+00	2.660755e-02
64484344.9922	2.557284e-03	8.468571e-02
64584319.3906	5.860058e-01	7.808169e-03
64684293.7891	1.341861e+00	4.025142e-03
64784268.1875	2.471980e-02	6.933955e-03
64884242.5859	2.123359e+00	3.726734e-04
64984216.9844	2.250951e-02	7.349115e-03
65084191.3828	0.000000e+00	8.053692e-02
65184165.7812	3.806365e-03	2.202733e-03
65284140.1797	0.000000e+00	2.857143e-01
65384114.5781	2.351649e-02	1.160860e-01
65484088.9766	2.169805e-02	7.826025e-03
65584063.3750	3.514696e-01	2.187519e-03
65684037.7734	5.252243e+00	3.407108e-04
65784012.1719	5.763005e-02	8.067474e-02
65883986.5703	8.380419e-01	1.066096e-02
65983960.9688	1.891431e-02	5.701971e-03
66083935.3672	0.000000e+00	1.290323e-01
66183909.7656	0.000000e+00	8.275864e-02
66283884.1641	0.000000e+00	1.348315e-01
66383858.5625	4.142408e-01	2.134667e-03
66483832.9609	2.568127e-03	7.600000e-02
66583807.3594	2.351649e-02	2.985068e-01
66683781.7578	4.793224e-02	3.054372e-02
66783756.1562	2.576748e-03	5.571427e-03
66883730.5547	4.843647e-02	5.192432e-02
66983704.9531	1.497190e-01	1.682181e-02
67083679.3516	0.000000e+00	3.278690e-02
67183653.7500	3.677704e-01	2.720612e-03
67283628.1484	4.528498e-01	1.038362e-03
67383602.5469	9.712878e+00	3.650647e-05
67483576.9453	1.099432e-01	7.273263e-03
67583551.3438	0.000000e+00	4.166667e-02
67683525.7422	1.925187e+01	3.372541e-05
67783500.1406	0.000000e+00	9.836068e-02
67883474.5391	5.763005e-02	4.706027e-02
67983448.9375	2.103996e-01	2.569612e-03
68083423.3359	7.207000e-02	7.246614e-03
68183397.7344	1.465545e-01	4.244082e-03
68283372.1328	6.267102e-01	4.218000e-03
68383346.5312	0.000000e+00	2.608696e-01
68483320.9297	5.724606e-03	3.573963e-03
68583295.3281	4.180819e-01	3.487426e-03
68683269.7266	1.450005e-01	6.824851e-03
68783244.1250	2.249879e-01	2.914011e-03
68883218.5234	5.756916e-02	3.026117e-02
68983192.9219	2.580238e+02	1.420241e-05
69083167.3203	1.778640e-01	1.866170e-02
69183141.7188	5.331557e-02	1.245713e-02
69283116.1172	0.000000e+00	2.189781e-02
69383090.5156	0.000000e+00	4.013378e-02
69483064.9141	2.465985e+00	2.670120e-04
69583039.3125	2.351756e-02	2.347806e-02
69683013.7109	2.188369e-01	1.560913e-02
69782988.1094	2.569007e-03	5.667305e-03
69882962.5078	1.365823e+00	3.502661e-04
69982936.9062	1.484939e+00	6.782140e-04
70082911.3047	2.100034e-01	9.643056e-04
70182885.7031	2.650601e-01	4.088529e-03
70282860.1016	2.145730e-01	5.230999e-03
70382834.5000	0.000000e+00	4.687501e-02
70482808.8984	4.082803e+01	2.728057e-05
70582783.2969	2.395224e+00	1.953850e-02
70682757.6953	0.000000e+00	7.228916e-02
70782732.0938	5.985689e-01	1.311416e-03
70882706.4922	3.199831e-01	2.319812e-03
70982680.8906	0.000000e+00	1.666667e-01
71082655.2891	0.000000e+00	5.581396e-02
71182629.6875	5.385317e-01	2.952717e-04
71282604.0859	2.599099e-03	1.829630e-02
71382578.4844	2.012367e+00	7.516723e-05
71482552.8828	1.807690e-02	8.409513e-04
71582527.2812	1.263469e-02	9.691321e-03
71682501.6797	4.288434e-01	4.118580e-04
71782476.0781	2.329411e-02	4.290653e-03
71882450.4766	4.843580e-02	1.854440e-02
71982424.8750	1.409945e+00	1.585285e-04
72082399.2734	8.177340e-01	1.316800e-03
72182373.6719	1.336078e-01	2.022980e-03
72282348.0703	1.013016e+00	4.454957e-04
72382322.4688	8.383427e-01	1.469133e-04
72482296.8672	1.263516e-02	1.673955e-02
72582271.2656	1.014640e+01	3.193625e-05
72682245.6641	9.140624e-01	1.108047e-03
72782220.0625	5.725461e-02	2.125683e-03
72882194.4609	2.006899e-02	2.269273e-03
72982168.8594	5.843500e-02	6.868017e-03
73082143.2578	0.000000e+00	3.380282e-02
73182117.6562	2.568124e-03	2.179412e-02
73282092.0547	1.159384e+00	5.752154e-03
73382066.4531	5.781422e-02	1.533750e-02
73482040.8516	3.258714e+01	6.699287e-05
73582015.2500	3.397275e-03	1.579338e-02
73681989.6484	0.000000e+00	1.212121e-01
73781964.0469	1.610386e-01	2.369107e-04
73881938.4453	2.027547e-01	3.002219e-03
73981912.8438	0.000000e+00	3.498543e-02
74081887.2422	3.242238e+00	5.671690e-04
74181861.6406	4.336472e+01	1.782654e-05
74281836.0391	8.375105e-03	6.131034e-03
74381810.4375	4.860526e-01	4.394409e-03
74481784.8359	2.567960e-03	1.219753e-02
74581759.2344	3.737607e-01	2.330824e-03
74681733.6328	1.352025e-01	7.713683e-04
74781708.0312	2.258695e-01	4.948248e-03
74881682.4297	0.000000e+00	2.264152e-01
74981656.8281	8.350353e-01	7.093200e-04
75081631.2266	8.130724e-03	5.963890e-03
75181605.6250	5.763005e-02	8.916681e-02
75281580.0234	1.448726e-01	7.025581e-03
75381554.4219	2.292616e-02	8.424341e-03
75481528.8203	2.677033e-03	4.602484e-03
75581503.2188	2.964419e-02	3.485582e-03
75681477.6172	2.568138e-03	1.140000e-01
75781452.0156	8.012076e-01	6.247807e-04
75881426.4141	0.000000e+00	3.243245e-01
75981400.8125	3.011654e-01	3.236264e-03
76081375.2109	8.021530e-02	2.823617e-03
76181349.6094	0.000000e+00	4.428044e-02
76281324.0078	1.894051e-03	1.222559e-02
76381298.4062	1.312424e-02	2.577118e-03
76481272.8047	5.732404e+00	2.934845e-04
76581247.2031	2.783022e-02	3.635150e-03
76681221.6016	3.214334e-02	1.934653e-02
76781196.0000	3.803485e-03	9.663778e-03
76881170.3984	0.000000e+00	2.891566e-02
76981144.7969	1.950054e-03	7.658916e-03
77081119.1953	0.000000e+00	2.702703e-02
77181093.5938	2.975208e+00	3.198373e-04
77281067.9922	0.000000e+00	1.111111e-01
77381042.3906	1.020417e+00	1.512213e-03
77481016.7891	1.158225e+01	2.498352e-05
77580991.1875	0.000000e+00	4.285716e-02
77680965.5859	0.000000e+00	1.764706e-01
77780939.9844	1.492678e+00	2.304720e-03
77880914.3828	5.262509e-01	1.467388e-03
77980888.7812	0.000000e+00	5.405407e-02
78080863.1797	5.647137e-03	6.353654e-03
78180837.5781	2.057823e-01	7.387566e-04
78280811.9766	0.000000e+00	1.013514e-02
78380786.3750	6.476434e-01	7.173611e-03
78480760.7734	9.345702e-02	3.054372e-03
78580735.1719	0.000000e+00	1.692525e-02
78680709.5703	5.103524e+00	1.996650e-04
78780683.9688	5.293593e+00	9.725737e-05
78880658.3672	3.019092e-01	5.031091e-03
78980632.7656	0.000000e+00	1.428572e-01
79080607.1641	1.458465e-01	1.047674e-02
79180581.5625	0.000000e+00	4.444446e-01
79280555.9609	2.502497e+00	2.393681e-03
79380530.3594	0.000000e+00	1.174169e-02
79480504.7578	0.000000e+00	5.333333e-02
79580479.1562	3.028557e-02	4.996001e-03
79680453.5547	4.121388e-03	7.389948e-03
79780427.9531	0.000000e+00	1.621622e-01
79880402.3516	0.000000e+00	2.926831e-01
79980376.7500	0.000000e+00	3.157896e-01
80080351.1484	2.172506e-01	6.013704e-03
80180325.5469	6.856517e-01	6.372346e-03
80280299.9453	2.352105e-02	4.018361e-02
80380274.3438	2.597638e-01	1.722514e-03
80480248.7422	0.000000e+00	6.122450e-02
80580223.1406	1.497390e-01	3.597436e-03
80680197.5391	0.000000e+00	2.142858e-01
80780171.9375	1.942474e-01	2.690054e-03
80880146.3359	6.195635e-01	1.986433e-05
80980120.7344	2.277483e-02	6.788993e-03
81080095.1328	7.443561e-01	3.265681e-03
81180069.5312	5.252376e-02	2.836550e-03
81280043.9297	0.000000e+00	5.714287e-01
81380018.3281	2.340882e-02	1.330922e-02
81479992.7266	1.229539e+00	2.238441e-03
81579967.1250	2.351655e-02	9.950227e-02
81679941.5234	0.000000e+00	1.714286e+00
81779915.9219	2.560605e-02	6.109790e-03
81879890.3203	0.000000e+00	2.941178e-02
81979864.7188	3.677483e-01	8.907935e-04
82079839.1172	1.545910e-04	5.702148e-03
82179813.5156	4.306054e-02	4.152378e-03
82279787.9141	3.375259e+01	1.900399e-05
82379762.3125	0.000000e+00	5.405406e-02
82479736.7109	0.000000e+00	1.935484e-01
82579711.1094	2.653754e-02	4.752296e-03
82679685.5078	2.638835e-02	8.152473e-03
82779659.9062	5.526316e-01	1.113748e-03
82879634.3047	3.694869e-01	2.305187e-03
82979608.7031	3.072902e-01	1.791462e-03
83079583.1016	4.541008e-02	7.800000e-02
83179557.5000	0.000000e+00	1.875000e-02
83279531.8984	4.460772e+01	3.279065e-05
83379506.2969	2.533311e-02	1.476092e-02
83479480.6953	2.568138e-03	5.927999e-02
83579455.0938	1.230368e+00	3.579889e-04
83679429.4922	0.000000e+00	7.058825e-01
83779403.8906	2.045954e-03	1.114452e-02
83879378.2891	1.800848e+01	3.640710e-05
83979352.6875	0.000000e+00	2.400001e-01
84079327.0859	1.038747e+01	5.816284e-05
84179301.4844	1.102892e-02	8.521843e-03
84279275.8828	1.018770e-02	9.305859e-03
84379250.2812	7.702522e-01	5.494759e-04
84479224.6797	1.484620e+00	1.775733e-04
84579199.0781	5.527127e-01	8.916732e-04
84679173.4766	2.161925e-01	9.691323e-03
84779147.8750	2.567603e-03	2.030137e-02
84879122.2734	2.568138e-03	3.704999e-01
84979096.6719	2.568123e-03	3.330337e-02
85079071.0703	6.301371e-03	4.443445e-02
85179045.4688	1.784108e-03	3.165857e-03
85279019.8672	0.000000e+00	8.450706e-02
85378994.2656	1.217891e-03	2.730130e-02
85478968.6641	2.415076e-01	6.826687e-01
85578943.0625	5.984580e-02	6.812728e-03
85678917.4609	7.549078e-02	4.423667e-03
85778891.8594	1.659632e-01	1.907783e-02
85878866.2578	5.791520e+01	3.599007e-05
85978840.6562	1.019701e+01	7.192149e-05
86078815.0547	5.196489e-01	1.991240e-03
86178789.4531	4.693890e-01	1.637345e-02
86278763.8516	3.036617e-01	5.904570e-03
86378738.2500	2.516533e-03	6.187890e-03
86478712.6484	2.600634e-03	3.511848e-03
86578687.0469	0.000000e+00	1.333334e-01
86678661.4453	0.000000e+00	6.593408e-02
86778635.8438	2.278851e-02	9.810083e-03
86878610.2422	0.000000e+00	2.033899e-01
86978584.6406	1.670578e-01	1.091857e-02
87078559.0391	4.676755e+00	3.678147e-05
87178533.4375	2.798353e-02	3.510704e-03
87278507.8359	4.127283e-01	1.595075e-03
87378482.2344	7.908259e-02	8.427016e-03
87478456.6328	0.000000e+00	3.243245e-01
87578431.0312	7.041659e-03	9.645205e-04
87678405.4297	5.932223e-01	2.997947e-04
87778379.8281	7.059337e-01	3.758870e-03
87878354.2266	0.000000e+00	7.500001e-01
87978328.6250	0.000000e+00	2.142857e-01
88078303.0234	2.165639e-01	1.651221e-03
88178277.4219	6.866275e-01	3.391050e-02
88278251.8203	2.496296e+02	1.699440e-05
88378226.2188	3.304343e+02	7.572795e-06
88478200.6172	1.420977e+01	7.604276e-06
88578175.0156	1.263516e-02	2.455134e-01
88678149.4141	3.957195e-01	8.764942e-04
88778123.8125	1.593276e-02	5.998270e-03
88878098.2109	1.910737e-02	1.741290e-01
88978072.6094	5.959080e-01	8.556412e-03
89078047.0078	8.169295e+00	2.407888e-04
89178021.4062	0.000000e+00	1.025641e-01
89277995.8047	5.718958e-02	1.947321e-02
89377970.2031	0.000000e+00	2.116403e-02
89477944.6016	2.568137e-03	2.646429e-02
89577919.0000	2.072500e-01	1.591420e-02
89677893.3984	3.798486e-01	1.201760e-03
89777867.7969	2.351649e-02	3.482580e-01
